key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
201,"fisher",70,"Yellow Gatherers' Scrip","Seraphim",1,False,55,54,49,200,12,"MasterpieceSupplyMultiplier#1",70,0,"Ala Mhigan Ribbon",1,False,46,45,41,200,12,"MasterpieceSupplyMultiplier#1",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
202,"fisher",70,"Yellow Gatherers' Scrip","Soul of the Stallion",1,False,59,58,50,120,10,"MasterpieceSupplyMultiplier#11",70,0,"Mosasaur",1,False,961,944,834,120,10,"MasterpieceSupplyMultiplier#11",70,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
203,"fisher",70,"Yellow Gatherers' Scrip","Sculptor",1,False,1878,1845,1727,200,680,"MasterpieceSupplyMultiplier#1",70,1,"Silken Koi",1,False,752,738,690,200,33,"MasterpieceSupplyMultiplier#1",70,1,"Hak Bitterling",1,False,40,39,35,200,33,"MasterpieceSupplyMultiplier#1",70,1,"Swordfish",1,False,1091,1071,1002,200,33,"MasterpieceSupplyMultiplier#1",70,1,"Wraithfish",1,False,237,232,216,200,33,"MasterpieceSupplyMultiplier#1",70,1,"Deemster",1,False,902,886,829,200,33,"MasterpieceSupplyMultiplier#1",70,1,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
204,"carpenter",70,"Yellow Crafters' Scrip","White Oak Partisan",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Composite Bow",1,False,830,640,460,208,131,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Cane",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Rod",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Grinding Wheel",1,False,830,640,460,143,105,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Spinning Wheel",1,False,830,640,460,143,105,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Bracelets",1,False,830,640,460,143,85,"MasterpieceSupplyMultiplier#1",71,0,"White Oak Ring",1,False,830,640,460,79,32,"MasterpieceSupplyMultiplier#1",71,0
205,"carpenter",72,"Yellow Crafters' Scrip","Miracle Apple Lumber",1,False,930,730,520,79,30,"MasterpieceSupplyMultiplier#1",72,0,"Applewood Staff",1,False,1030,800,580,175,135,"MasterpieceSupplyMultiplier#1",73,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
206,"carpenter",74,"Yellow Crafters' Scrip","Bluespirit Spear",1,False,1130,880,630,208,160,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Cane",1,False,1130,880,630,208,185,"MasterpieceSupplyMultiplier#1",74,0,"White Ash Earring of Fending",1,False,1230,960,690,143,118,"MasterpieceSupplyMultiplier#1",75,0,"White Ash Fishing Rod",1,False,1130,880,630,143,135,"MasterpieceSupplyMultiplier#1",74,0,"White Ash Spinning Wheel",1,False,1130,880,630,143,135,"MasterpieceSupplyMultiplier#1",74,0,"White Ash Necklace",1,False,1230,960,690,143,118,"MasterpieceSupplyMultiplier#1",75,0,"White Ash Ring",1,False,1230,960,690,79,67,"MasterpieceSupplyMultiplier#1",75,0,"White Ash Earring of Healing",1,False,1230,960,690,143,118,"MasterpieceSupplyMultiplier#1",75,0
207,"carpenter",76,"Yellow Crafters' Scrip","Sandteak Lumber",1,False,1350,1040,750,79,37,"MasterpieceSupplyMultiplier#1",76,0,"Sandteak Fauchard",1,False,1350,1040,750,208,206,"MasterpieceSupplyMultiplier#1",76,0,"Sandteak Cane",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Sandteak Fishing Rod",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0,"Sandteak Grinding Wheel",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
208,"blacksmith",70,"Yellow Crafters' Scrip","Deepgold Anelace",1,False,830,640,460,175,105,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Katars",1,False,830,640,460,208,131,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Battleaxe",1,False,830,640,460,208,131,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Saw",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Cross-pein Hammer",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Raising Hammer",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Awl",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Mortar",1,False,830,640,460,111,65,"MasterpieceSupplyMultiplier#1",71,0
209,"blacksmith",72,"Yellow Crafters' Scrip","Deepgold Ingot",1,False,930,730,520,94,30,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Daggers",1,False,930,730,520,208,142,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Greatsword",1,False,930,730,520,240,157,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Arquebus",1,False,1030,800,580,175,127,"MasterpieceSupplyMultiplier#1",73,0,"Deepgold Uchigatana",1,False,930,730,520,208,157,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Bayonet",1,False,1030,800,580,175,105,"MasterpieceSupplyMultiplier#1",73,0,"Deepgold Chakrams",1,False,1030,800,580,208,165,"MasterpieceSupplyMultiplier#1",73,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
210,"blacksmith",74,"Yellow Crafters' Scrip","Bluespirit Sword",1,False,1130,880,630,175,135,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Axe",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Guillotine",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Handgonne",1,False,1130,880,630,240,185,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Gunblade",1,False,1130,880,630,208,151,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Pickaxe",1,False,1230,960,690,143,135,"MasterpieceSupplyMultiplier#1",75,0,"Bluespirit Hatchet",1,False,1230,960,690,143,135,"MasterpieceSupplyMultiplier#1",75,0,"Bluespirit Culinary Knife",1,False,1130,880,630,143,135,"MasterpieceSupplyMultiplier#1",74,0
211,"blacksmith",76,"Yellow Crafters' Scrip","Titanbronze Kilij",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Fists",1,False,1350,1040,750,208,206,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Battleaxe",1,False,1350,1040,750,208,206,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Texture Hammer",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0,"Titanbronze Creasing Knife",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0,"Titanbronze Pickaxe",1,False,1460,1130,810,175,150,"MasterpieceSupplyMultiplier#1",77,0,"Titanbronze Pliers",1,False,1460,1130,810,111,112,"MasterpieceSupplyMultiplier#1",77,0,"Titanbronze Mortar",1,False,1460,1130,810,111,112,"MasterpieceSupplyMultiplier#1",77,0
212,"armorer",70,"Yellow Crafters' Scrip","Deepgold Cuirass of Fending",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Gauntlets of Fending",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Sollerets of Fending",1,False,830,640,460,175,98,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Plate Belt of Maiming",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Plate Belt of Striking",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Mask of Scouting",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Plate Belt of Healing",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Deepgold Alembic",1,False,830,640,460,143,105,"MasterpieceSupplyMultiplier#1",71,0
213,"armorer",72,"Yellow Crafters' Scrip","Deepgold Shield",1,False,1030,800,580,143,97,"MasterpieceSupplyMultiplier#1",73,0,"Deepgold Wings of Fending",1,False,930,730,520,143,105,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Mail of Fending",1,False,1030,800,580,175,127,"MasterpieceSupplyMultiplier#1",73,0,"Deepgold Tassets of Fending",1,False,930,730,520,143,97,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Sollerets of Maiming",1,False,930,730,520,175,105,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Tassets of Aiming",1,False,930,730,520,143,97,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Tassets of Scouting",1,False,930,730,520,143,97,"MasterpieceSupplyMultiplier#1",72,0,"Deepgold Tassets of Casting",1,False,930,730,520,143,97,"MasterpieceSupplyMultiplier#1",72,0
214,"armorer",74,"Yellow Crafters' Scrip","Bluespirit Sabatons of Fending",1,False,1130,880,630,175,143,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Plate Belt of Fending",1,False,1130,880,630,143,109,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Helm of Maiming",1,False,1130,880,630,175,143,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Cuirass of Maiming",1,False,1230,960,690,272,219,"MasterpieceSupplyMultiplier#1",75,0,"Bluespirit Gauntlets of Maiming",1,False,1130,880,630,175,143,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Sabatons of Maiming",1,False,1130,880,630,175,143,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Greaves of Casting",1,False,1130,880,630,175,143,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Porxie Frypan",1,False,1230,960,690,143,135,"MasterpieceSupplyMultiplier#1",75,0
215,"armorer",76,"Yellow Crafters' Scrip","Titanbronze Tassets of Maiming",1,False,1350,1040,750,143,131,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Tassets of Aiming",1,False,1350,1040,750,143,131,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Headband of Scouting",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Tassets of Scouting",1,False,1350,1040,750,143,131,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Tassets of Healing",1,False,1350,1040,750,143,131,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Tassets of Casting",1,False,1350,1040,750,143,131,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Alembic",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0,"Titanbronze Moogle Frypan",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0
216,"goldsmith",70,"Yellow Crafters' Scrip","Stonegold Astrometer",1,False,830,640,460,208,131,"MasterpieceSupplyMultiplier#1",71,0,"Stonegold Degen",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0,"Stonegold Circlet of Maiming",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Hematite Earrings of Fending",1,False,830,640,460,143,78,"MasterpieceSupplyMultiplier#1",71,0,"Hematite Choker of Slaying",1,False,830,640,460,143,78,"MasterpieceSupplyMultiplier#1",71,0,"Islewolf Bracelet of Aiming",1,False,830,640,460,127,72,"MasterpieceSupplyMultiplier#1",71,0,"Islewolf Ring of Healing",1,False,830,640,460,62,32,"MasterpieceSupplyMultiplier#1",71,0,"Islewolf Ring of Casting",1,False,830,640,460,62,32,"MasterpieceSupplyMultiplier#1",71,0
217,"goldsmith",72,"Yellow Crafters' Scrip","Stonegold Orrery",1,False,1030,800,580,175,127,"MasterpieceSupplyMultiplier#1",73,0,"Diaspore Earrings of Fending",1,False,930,730,520,143,97,"MasterpieceSupplyMultiplier#1",72,0,"Diaspore Earrings of Aiming",1,False,930,730,520,143,97,"MasterpieceSupplyMultiplier#1",72,0,"Diaspore Choker of Slaying",1,False,1030,800,580,143,97,"MasterpieceSupplyMultiplier#1",73,0,"Diaspore Choker of Healing",1,False,1030,800,580,143,97,"MasterpieceSupplyMultiplier#1",73,0,"Diaspore Bracelet of Casting",1,False,1030,800,580,143,97,"MasterpieceSupplyMultiplier#1",73,0,"Diaspore Ring of Slaying",1,False,930,730,520,79,60,"MasterpieceSupplyMultiplier#1",72,0,"Diaspore Ring of Aiming",1,False,930,730,520,79,60,"MasterpieceSupplyMultiplier#1",72,0
218,"goldsmith",74,"Yellow Crafters' Scrip","Bluespirit Baghnakhs",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Longbow",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Daggers",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Star Globe",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Uchigatana",1,False,1130,880,630,240,185,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Glaives",1,False,1130,880,630,240,202,"MasterpieceSupplyMultiplier#1",74,0,"Manasilver Needle",1,False,1230,960,690,175,168,"MasterpieceSupplyMultiplier#1",75,0,"Manasilver Ear Cuffs",1,False,1230,960,690,143,118,"MasterpieceSupplyMultiplier#1",75,0
219,"goldsmith",76,"Yellow Crafters' Scrip","Titanbronze Rapier",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Titanbronze Headgear of Fending",1,False,1460,1130,810,175,168,"MasterpieceSupplyMultiplier#1",77,0,"Titanbronze Headgear of Maiming",1,False,1460,1130,810,175,168,"MasterpieceSupplyMultiplier#1",77,0,"Triplite Earrings of Healing",1,False,1350,1040,750,143,150,"MasterpieceSupplyMultiplier#1",76,0,"Triplite Choker of Fending",1,False,1460,1130,810,175,168,"MasterpieceSupplyMultiplier#1",77,0,"Triplite Bracelet of Aiming",1,False,1460,1130,810,175,168,"MasterpieceSupplyMultiplier#1",77,0,"Triplite Bracelet of Casting",1,False,1460,1130,810,175,168,"MasterpieceSupplyMultiplier#1",77,0,"Triplite Ring of Fending",1,False,1350,1040,750,111,112,"MasterpieceSupplyMultiplier#1",76,0
220,"leatherworker",70,"Yellow Crafters' Scrip","Smilodonskin Trousers of Fending",1,False,830,640,460,208,131,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Leggings of Maiming",1,False,830,640,460,175,98,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Gloves of Scouting",1,False,830,640,460,143,91,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Armguards of Healing",1,False,830,640,460,175,105,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Boots of Casting",1,False,830,640,460,175,98,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Gloves of Crafting",1,False,830,640,460,143,105,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Gloves of Gathering",1,False,830,640,460,143,105,"MasterpieceSupplyMultiplier#1",71,0,"Smilodonskin Tool Belt",1,False,830,640,460,111,78,"MasterpieceSupplyMultiplier#1",71,0
221,"leatherworker",72,"Yellow Crafters' Scrip","Gliderskin Thighboots of Fending",1,False,1030,800,580,175,112,"MasterpieceSupplyMultiplier#1",73,0,"Gliderskin Breeches of Maiming",1,False,1030,800,580,208,142,"MasterpieceSupplyMultiplier#1",73,0,"Gliderskin Thighboots of Striking",1,False,930,730,520,175,112,"MasterpieceSupplyMultiplier#1",72,0,"Gliderskin Gloves of Aiming",1,False,930,730,520,208,157,"MasterpieceSupplyMultiplier#1",72,0,"Gliderskin Boots of Aiming",1,False,930,730,520,175,105,"MasterpieceSupplyMultiplier#1",72,0,"Gliderskin Gloves of Scouting",1,False,930,730,520,143,105,"MasterpieceSupplyMultiplier#1",72,0,"Gliderskin Thighboots of Scouting",1,False,930,730,520,175,112,"MasterpieceSupplyMultiplier#1",72,0,"Gliderskin Boots of Healing",1,False,1030,800,580,208,157,"MasterpieceSupplyMultiplier#1",73,0
222,"leatherworker",74,"Yellow Crafters' Scrip","Atrociraptorskin Breeches of Fending",1,False,1230,960,690,240,219,"MasterpieceSupplyMultiplier#1",75,0,"Atrociraptorskin Headgear of Aiming",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"Atrociraptorskin Corselet of Aiming",1,False,1230,960,690,240,219,"MasterpieceSupplyMultiplier#1",75,0,"Atrociraptorskin Corselet of Scouting",1,False,1230,960,690,272,253,"MasterpieceSupplyMultiplier#1",75,0,"Atrociraptorskin Coat of Casting",1,False,1230,960,690,272,253,"MasterpieceSupplyMultiplier#1",75,0,"Atrociraptorskin Necklace of Fending",1,False,1230,960,690,143,118,"MasterpieceSupplyMultiplier#1",75,0,"Atrociraptorskin Amulet of Slaying",1,False,1130,880,630,143,118,"MasterpieceSupplyMultiplier#1",74,0,"Atrociraptorskin Cap of Gathering",1,False,1130,880,630,143,135,"MasterpieceSupplyMultiplier#1",74,0
223,"leatherworker",76,"Yellow Crafters' Scrip","Zonureskin Coat of Fending",1,False,1460,1130,810,272,262,"MasterpieceSupplyMultiplier#1",77,0,"Zonureskin Caligae of Fending",1,False,1460,1130,810,208,178,"MasterpieceSupplyMultiplier#1",77,0,"Zonureskin Caligae of Maiming",1,False,1460,1130,810,208,178,"MasterpieceSupplyMultiplier#1",77,0,"Zonureskin Fingerless Gloves of Striking",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Zonureskin Fingerless Gloves of Healing",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Zonureskin Fingerless Gloves of Casting",1,False,1350,1040,750,175,168,"MasterpieceSupplyMultiplier#1",76,0,"Zonureskin Jacket of Crafting",1,False,1460,1130,810,208,225,"MasterpieceSupplyMultiplier#1",77,0,"Zonureskin Robe of Gathering",1,False,1460,1130,810,208,225,"MasterpieceSupplyMultiplier#1",77,0
224,"weaver",70,"Yellow Crafters' Scrip","Brightlinen Tabard of Maiming",1,False,830,640,460,208,131,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Hood of Striking",1,False,830,640,460,175,105,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Hood of Aiming",1,False,830,640,460,175,105,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Hose of Scouting",1,False,830,640,460,208,144,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Cyclas of Healing",1,False,830,640,460,208,105,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Cap of Casting",1,False,830,640,460,175,105,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Doublet Vest of Crafting",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0,"Brightlinen Coat of Gathering",1,False,830,640,460,175,118,"MasterpieceSupplyMultiplier#1",71,0
225,"weaver",72,"Yellow Crafters' Scrip","Iridescent Hood of Maiming",1,False,930,730,520,159,150,"MasterpieceSupplyMultiplier#1",72,0,"Iridescent Bottoms of Striking",1,False,1030,800,580,175,135,"MasterpieceSupplyMultiplier#1",73,0,"Iridescent Bottoms of Aiming",1,False,1030,800,580,175,135,"MasterpieceSupplyMultiplier#1",73,0,"Iridescent Hat of Scouting",1,False,930,730,520,191,157,"MasterpieceSupplyMultiplier#1",72,0,"Iridescent Top of Healing",1,False,1030,800,580,208,142,"MasterpieceSupplyMultiplier#1",73,0,"Iridescent Bottoms of Healing",1,False,1030,800,580,175,135,"MasterpieceSupplyMultiplier#1",73,0,"Iridescent Top of Casting",1,False,1030,800,580,208,142,"MasterpieceSupplyMultiplier#1",73,0,"Iridescent Bottoms of Casting",1,False,1030,800,580,175,135,"MasterpieceSupplyMultiplier#1",73,0
226,"weaver",74,"Yellow Crafters' Scrip","Pixie Cotton Acton of Striking",1,False,1230,960,690,240,219,"MasterpieceSupplyMultiplier#1",75,0,"Pixie Cotton Culottes of Striking",1,False,1230,960,690,272,236,"MasterpieceSupplyMultiplier#1",75,0,"Pixie Cotton Brais of Aiming",1,False,1230,960,690,272,236,"MasterpieceSupplyMultiplier#1",75,0,"Pixie Cotton Brais of Scouting",1,False,1230,960,690,272,270,"MasterpieceSupplyMultiplier#1",75,0,"Pixie Cotton Hood of Healing",1,False,1130,880,630,208,185,"MasterpieceSupplyMultiplier#1",74,0,"Pixie Cotton Hat of Crafting",1,False,1130,880,630,143,135,"MasterpieceSupplyMultiplier#1",74,0,"Pixie Cotton Breeches of Crafting",1,False,1130,880,630,175,168,"MasterpieceSupplyMultiplier#1",74,0,"Pixie Cotton Sash",1,False,1230,960,690,111,101,"MasterpieceSupplyMultiplier#1",75,0
227,"weaver",76,"Yellow Crafters' Scrip","Ovim Wool Bottoms of Fending",1,False,1460,1130,810,240,243,"MasterpieceSupplyMultiplier#1",77,0,"Ovim Wool Coat of Striking",1,False,1460,1130,810,272,262,"MasterpieceSupplyMultiplier#1",77,0,"Ovim Wool Ushanka of Aiming",1,False,1350,1040,750,191,168,"MasterpieceSupplyMultiplier#1",76,0,"Ovim Wool Jacket of Scouting",1,False,1350,1040,750,240,243,"MasterpieceSupplyMultiplier#1",76,0,"Ovim Wool Skirt of Healing",1,False,1350,1040,750,272,262,"MasterpieceSupplyMultiplier#1",76,0,"Ovim Wool Tunic of Casting",1,False,1350,1040,750,272,187,"MasterpieceSupplyMultiplier#1",76,0,"Ovim Wool Gaskins of Crafting",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0,"Ovim Wool Gaskins of Gathering",1,False,1460,1130,810,143,150,"MasterpieceSupplyMultiplier#1",77,0
228,"alchemist",70,"Yellow Crafters' Scrip","Growth Formula Iota",1,False,830,640,460,175,91,"MasterpieceSupplyMultiplier#1",71,0,"Crimson Firesand",1,False,830,640,460,240,39,"MasterpieceSupplyMultiplier#1",71,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
229,"alchemist",72,"Yellow Crafters' Scrip","Grade 1 Strength Alkahest",1,False,1030,800,580,143,75,"MasterpieceSupplyMultiplier#1",73,0,"Grade 1 Vitality Alkahest",1,False,1030,800,580,143,75,"MasterpieceSupplyMultiplier#1",73,0,"Grade 1 Intelligence Alkahest",1,False,1030,800,580,143,75,"MasterpieceSupplyMultiplier#1",73,0,"Grade 1 Mind Alkahest",1,False,1030,800,580,143,75,"MasterpieceSupplyMultiplier#1",73,0,"Gliderskin Codex",1,False,930,730,520,175,127,"MasterpieceSupplyMultiplier#1",72,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
230,"alchemist",74,"Yellow Crafters' Scrip","Enchanted Manasilver Ink",1,False,1130,880,630,175,33,"MasterpieceSupplyMultiplier#1",74,0,"Bluespirit Grimoire",1,False,1130,880,630,208,168,"MasterpieceSupplyMultiplier#1",74,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
231,"alchemist",76,"Yellow Crafters' Scrip","Refined Natron",1,False,1350,1040,750,79,93,"MasterpieceSupplyMultiplier#1",76,0,"Cunning Craftsman's Syrup",1,False,1460,1130,810,240,225,"MasterpieceSupplyMultiplier#1",77,0,"Zonureskin Codex",1,False,1460,1130,810,208,178,"MasterpieceSupplyMultiplier#1",77,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0,"",0,False,0,0,0,1000,0,"MasterpieceSupplyMultiplier#0",0,0
