Index,0:？,1:？,2:？,3:？,4:？,5:？,6:？
1591,1,0,151792,0,<br>苗圃中存在杂交的情况。<br><br>将两种作物种在相邻的地垄里，会有一定几率发生杂交，在收获时得到新型的种子。多多尝试作物的组合来获取更多的新种子吧！<br><br>{{color|id=506|※花盆中不会出现杂交的情况。}},,
1592,0,0,0,0,,,
1593,0,0,0,0,,,
1594,0,0,0,0,,,
1595,0,0,0,0,,,
1596,0,0,0,0,,,
1597,0,0,0,0,,,
1598,0,0,0,0,,,
1599,0,0,0,0,,,
1600,1,0,151801,0,<br>通过对雇员下达委托，可以使他们收集指定的道具，或者到野外自由进行探索，这就是{{color|id=506|“雇员探险”}}。,,
1601,1,0,151802,0,<br>对雇员委托工作时，需要向他们支付相应的“探险币”。<br><br>探险币可以利用军票从所属军队交换，也可以在执行理符任务或蛮族任务时获得。,,
1602,1,0,151803,0,<br>另外，即使在接受委托外出探险的情况下，雇员还是会听从传唤铃的召唤，并且也可以继续在市场上出售道具。,,
1603,0,0,0,0,,,
1604,0,0,0,0,,,
1605,0,0,0,0,,,
1606,0,0,0,0,,,
1607,0,0,0,0,,,
1608,0,0,0,0,,,
1609,0,0,0,0,,,
1610,1,0,151811,0,<br>{{color|id=506|“探索委托”}}是一种派遣雇员到野外去自由寻找道具的委托，这种委托形式无法指定目标道具，一切全凭雇员自己的能力。,,
1611,1,0,151812,0,<br>有些未知的道具只有通过雇员的探索才能够发现，积极向雇员下达委托对收集素材有着非常大的帮助。,,
1612,0,0,0,0,,,
1613,0,0,0,0,,,
1614,0,0,0,0,,,
1615,0,0,0,0,,,
1616,0,0,0,0,,,
1617,0,0,0,0,,,
1618,0,0,0,0,,,
1619,0,0,0,0,,,
1620,1,0,151821,0,<br>想要与其他玩家对话，可以在{{color|id=506|“对话栏”}}输入自己的发言内容，之后按下回车键便可以将内容发送出去。,,
1621,1,0,151821,0,<br>想要与其他玩家对话，可以在{{color|id=506|“对话栏”}}输入自己的发言内容，之后按下{{fonticon|8|t=30}}键便可以将内容发送出去。,,
1622,1,0,151822,0,<br>在不同的{{color|id=506|“聊天频道”}}中说出的话其收听范围也不一样。<br><br>默认的频道通常为{{color|id=506|“说话”频道}}，这种频道下自己周围一定范围内的玩家都可以看到发言的内容。,,
1623,1,0,151823,0,<br>聊天频道可以通过点击对话栏左侧的{{color|id=506|“切换菜单”}}来进行切换。,,
1624,1,0,151824,0,<br>通过{{color|id=506|“悄悄话”}}频道可以与特定的人进行二人之间的对话。<br><br>通过{{color|id=506|“小队”}}频道则可以不受地区限制进行小队内部的交流。,,
1625,0,0,0,0,,,
1626,0,0,0,0,,,
1627,0,0,0,0,,,
1628,0,0,0,0,,,
1629,0,0,0,0,,,
1630,1,0,151831,0,<br>在«最终幻想14»中，存在一种辅助玩家之间互相交流的{{color|id=506|“定型文系统”}}。,,
1631,1,0,151832,0,<br>在对话栏输入文字时，按下“TAB”键会自动显示{{color|id=506|“定型文候选词窗口”}}。,,
1632,1,0,151832,0,<br>在对话栏输入文字时，按下{{fonticon|13|t=30}}键会自动显示{{color|id=506|“定型文候选词窗口”}}。,,
1633,1,0,151833,0,<br>在定型文候选词窗口中按照{{color|id=506|2:【问候语】→3:你好！}}的顺序选择之后，对话框中会出现{{fonticon|54|t=18}}{{color|id=506|你好！}}{{fonticon|55|t=18}}这样带有特殊括号的文字。,,
1634,1,0,151834,0,<br>使用这种功能可以很快速地打出一些游戏中常用的短语和用词。,,
1635,1,0,151835,0,<br>定型文包含的内容很丰富，对于游戏中的交流会有很大的帮助，请一定要多加利用。,,
1636,0,0,0,0,,,
1637,0,0,0,0,,,
1638,0,0,0,0,,,
1639,0,0,0,0,,,
1640,1,0,151841,0,<br>在市场中看到自己想要的道具时可以将其加入{{color|id=506|期望列表}}。<br><br>列表中最多可以记录10种道具。,,
1641,1,0,151842,0,<br>在市场上的出售品列表中可以看到玩家们将某一道具加入期望列表中的数量，对于查看当前市场中的需求情况很有帮助。<br><br>{{color|id=500|※期望列表的统计情况会随服务器停止而清空。}},,
1642,0,0,0,0,,,
1643,0,0,0,0,,,
1644,0,0,0,0,,,
1645,0,0,0,0,,,
1646,0,0,0,0,,,
1647,0,0,0,0,,,
1648,0,0,0,0,,,
1649,0,0,0,0,,,
1650,1,0,151851,0,<br>雇员可以转职成任何一种职业，不过在转成其他职业时会重置之前职业的等级，选择职业时一定要慎重。,,
1651,1,0,151852,0,<br>随着雇员的职业不同，下达探险委托时可以接受的种类也有所区别。<br><br>通过“雇员探险”可以令雇员得到成长提升等级。不过雇员的最高等级是无法超越雇主的，想要更强力的雇员首先也要增强自身的力量。,,
1652,0,0,0,0,,,
1653,0,0,0,0,,,
1654,0,0,0,0,,,
1655,0,0,0,0,,,
1656,0,0,0,0,,,
1657,0,0,0,0,,,
1658,0,0,0,0,,,
1659,0,0,0,0,,,
1660,1,0,151861,0,<br>{{color|id=506|“«黄道文书»”}}中记载了强化{{color|id=506|“上古武器·魂晶”}}所需要进行的试炼，一共有9卷，是非常古老的文书。<br><br>在装备“上古武器·魂晶”的状态下与丧灵钟的{{color|id=506|古·茱萨奈}}对话，可以用亚拉戈神典石交换一本«黄道文书»。,,
1661,1,0,151862,0,<br>古文书在到手之后会变成{{color|id=506|任务道具}}，可以随时查看需要讨伐的目标。<br><br>在装备“上古武器·魂晶”的状态下将需要讨伐的目标打倒，古代的灵魂便会寄宿在武器上，讨伐所有目标之后武器的性能会有所提升。,,
1662,1,0,151863,0,<br>每次只能持有一本«黄道文书»，将9本文书全都掌握之后，“上古武器·魂晶”可以进一步强化为{{color|id=506|“上古武器·魂灵”}}，这样便会更加接近传说中的{{color|id=506|“黄道武器”}}了。,,
1663,0,0,0,0,,,
1664,0,0,0,0,,,
1665,0,0,0,0,,,
1666,0,0,0,0,,,
1667,0,0,0,0,,,
1668,0,0,0,0,,,
1669,0,0,0,0,,,
1670,1,0,151871,0,<br>获得了{{color|id=506|“天球书卷”}}！<br><br>将魔晶石嵌写到天球书卷中可以将魔晶石中蕴含的力量储存起来。,,
1671,1,0,151872,0,<br>可以嵌写到天球书卷中的魔晶石种类为：<br>{{color|id=506|“神眼”“战技”“武略”“信力”<br>“雄略”“咏唱”“刚柔”}}<br>一定要合理计划具体强化属性再行动。<br><br>{{color|id=500|※嵌写后魔晶石会消失。}}<br>{{color|id=500|※最多只能嵌写5种魔晶石。}},,
1672,1,0,151873,0,<br>天球书卷在积蓄的魔力较低时只可以使用魔晶石壹型进行嵌写，随着魔力的增加，贰型、叁型、肆型的魔晶石也可以用来嵌写。另外，各种属性的提升有上限值，无法无限制地提升。,,
1673,1,0,151874,0,<br>嵌写魔晶石的时候需要一种叫做{{color|id=506|“星光变石”}}的触媒。通过解读{{color|id=506|“神秘地图”}}可以挖掘到这种触媒。<br><br>神秘地图可以使用亚拉戈神典石交易，或者通过部分任务的报酬获得。,,
1674,1,0,151875,0,<br>另外，装备{{color|id=506|“上古武器·魂灵”}}到各地参加危命任务，也会有较低的几率直接获得星光变石。<br><br>当天球书卷积蓄了足够的魔力之后，便可以和{{color|id=506|“上古武器·魂灵”}}一起交给林场水车的加尔赞。他会用天球书卷来对上古武器进行强化。,,
1675,0,0,0,0,,,
1676,0,0,0,0,,,
1677,0,0,0,0,,,
1678,0,0,0,0,,,
1679,0,0,0,0,,,
1680,1,0,151901,0,<br>法外战区{{color|id=506|“加尔提诺平原周边遗迹群”}}开放了！<br><br>在这片地区中，三城邦的军队围绕所有权展开了激烈的斗争，甚至冒险者也被卷入了这场纷争之中，站在各自的立场上互相进行战斗。战场的具体情况可以在各国阵营中与{{color|id=506|“航空兵”}}进行确认。,,
1681,0,0,0,0,,,
1682,0,0,0,0,,,
1683,0,0,0,0,,,
1684,0,0,0,0,,,
1685,0,0,0,0,,,
1686,0,0,0,0,,,
1687,0,0,0,0,,,
1688,0,0,0,0,,,
1689,0,0,0,0,,,
1690,1,0,151881,0,<br>{{color|id=506|“修理工”}}能够将装备品的{{color|id=506|“耐久度”}}修理到与全新装备一样的100%，不过如果由自己亲手修理装备，则可以令装备的“耐久度”超过100%，从而达到比全新装备更持久耐用的程度。,,
1691,1,0,151882,0,<br>在进行修理时，只要对应的修理职业满足等级条件，即使不更换职业也能够同时修理多种装备。<br><br>{{color|id=500|※耐久度高于100%的装备在放入收藏柜时会将耐久度变回100%。}},,
1692,0,0,0,0,,,
1693,0,0,0,0,,,
1694,0,0,0,0,,,
1695,0,0,0,0,,,
1696,0,0,0,0,,,
1697,0,0,0,0,,,
1698,0,0,0,0,,,
1699,0,0,0,0,,,
1700,1,0,151891,0,<br>{{color|id=506|“探索笔记”}}中记录有世界各地的风景名胜。<br><br>在特定场所满足天气、时间或动作等条件，便可以发现笔记中所记载的准确景色。<br><br>在笔记中出现的场景和条件等零散情报，都是米莉丝根据听到的传闻记录下来的，仔细分析传言或许能够找到一些捷径。,,
1701,1,0,151893,0,<br>{{color|id=506|“探索笔记”}}中记录有世界各地的风景名胜。<br><br>在特定场所满足天气、时间或动作等条件，便可以发现笔记中所记载的准确景色。<br><br>在笔记中出现的场景和条件等零散情报，都是米莉丝根据听到的传闻记录下来的，仔细分析传言或许能够找到一些捷径。,,
1702,1,0,151892,0,<br>另外，成功核对笔记中的记录还能够看到对应的风景画以及这些风景名胜的由来。<br><br>奔走在艾欧泽亚的大地之上，欣赏各地美好的自然风光，也别有一番乐趣。,,
1703,0,0,0,0,,,
1704,0,0,0,0,,,
1705,0,0,0,0,,,
1706,0,0,0,0,,,
1707,0,0,0,0,,,
1708,0,0,0,0,,,
1709,0,0,0,0,,,
1710,1,0,151911,0,<br>“同盟徽章”是由艾欧泽亚城邦军事同盟所发行的一种徽章。<br><br>徽章会授予成功讨伐“恶名精英”这种危险敌人的勇士。,,
1711,1,0,151912,0,<br>在大国防联军内部，每天会张贴一份{{color|id=506|“怪物通缉令”}}，每周会张贴一份{{color|id=506|“恶名精英通缉令”}}。接下这些通缉令并成功讨伐通缉的敌人，也能够得到同盟徽章。<br><br>将收集到的同盟徽章交给各个组织窗口处的怪物狩猎负责人，可以交换到各种各样的物品。 ,,
1712,0,0,0,0,,,
1713,0,0,0,0,,,
1714,0,0,0,0,,,
1715,0,0,0,0,,,
1716,0,0,0,0,,,
1717,0,0,0,0,,,
1718,0,0,0,0,,,
1719,0,0,0,0,,,
1720,1,0,151931,0,<br>获得了{{color|id=506|“玩具箱”}}。<br><br>玩具箱中收纳有多种{{color|id=506|小游戏}}。会设置在各国的旅馆客房中，随时都能够玩上一把。,,
1721,0,0,0,0,,,
1722,0,0,0,0,,,
1723,0,0,0,0,,,
1724,0,0,0,0,,,
1725,0,0,0,0,,,
1726,0,0,0,0,,,
1727,0,0,0,0,,,
1728,0,0,0,0,,,
1729,0,0,0,0,,,
1730,1,0,151921,0,<br>选择炮台之后会显示出专用的{{color|id=506|特殊热键栏}}。,,
1731,1,0,151922,0,<br>选择特殊热键栏上的技能之后，地面上会出现有效的瞄准范围，瞄准敌人便可以发动强力的炮击。,,
1732,0,0,0,0,,,
1733,0,0,0,0,,,
1734,0,0,0,0,,,
1735,0,0,0,0,,,
1736,0,0,0,0,,,
1737,0,0,0,0,,,
1738,0,0,0,0,,,
1739,0,0,0,0,,,
1740,1,0,151941,0,<br>在这个世界中生存一定要保持一颗热爱大自然的心。所以便将钓上来的鱼{{color|id=506|“放生”}}回钓场中去吧。<br><br>放生之后的鱼不会再放入自己的背包中。,,
1741,1,0,151942,0,<br>另外，放生过一次的鱼，在同一次钓鱼作业中即使再次上钩也会自动释放回去。这样一来便可以只钓上自己所需要的鱼了。,,
1742,0,0,0,0,,,
1743,0,0,0,0,,,
1744,0,0,0,0,,,
1745,0,0,0,0,,,
1746,0,0,0,0,,,
1747,0,0,0,0,,,
1748,0,0,0,0,,,
1749,0,0,0,0,,,
1750,1,0,151951,0,<br>现在可以使用{{color|id=506|“道具分解”}}技能将装备品等道具分解成各种各样的素材了。<br><br>要使用这项技能首先需要将道具对应的职业升到30级以上，之后便可以在次级指令中选择“道具分解”这项指令。,,
1751,1,0,151952,0,<br>每个职业都有其专用的分解技能值，每次进行分解时都能稍微提升这项数值。<br><br>分解技能数值高于建议分解技能数值时，通过分解得到稀有素材的可能性也会随之提高。,,
1752,1,0,151953,0,<br>使用分解技能必定会成功，与技能数值无关。<br><br>请尽情地分解不需要的装备和道具吧！,,
1753,0,0,0,0,,,
1754,0,0,0,0,,,
1755,0,0,0,0,,,
1756,0,0,0,0,,,
1757,0,0,0,0,,,
1758,0,0,0,0,,,
1759,0,0,0,0,,,
1760,1,0,151961,0,<br>{{color|id=506|饲养陆行鸟}}开放了！<br><br>在房屋的庭院里搭起{{color|id=506|“陆行鸟房”}}之后，就可以将专属陆行鸟寄养在里面了。<br><br>{{color|id=500|※公寓里已设置供居民使用的陆行鸟房。}},,
1761,1,0,151962,0,<br>对鸟房中的陆行鸟进行{{color|id=506|“训练”}}，可以让陆行鸟取得相应的经验值。<br><br>而训练之后一定要记得给努力的爱鸟一些奖励啊，根据奖励的情况陆行鸟还会出现进一步的成长。,,
1762,1,0,151963,0,<br>另外，坚持给陆行鸟喂{{color|id=506|“零食”}}可以令鸟的羽毛颜色发生变化。<br><br>耐心进行培养，才能够让陆行鸟按照自己设想的方向成长。,,
1763,0,0,0,0,,,
1764,1,0,152791,0,<br>有一部分鱼类，需要获得{{color|id=506|“传承录”}}之后才能入手。<br><br>“传承录”是记载着各地关于稀有鱼类传承的书。,,
1765,1,0,152792,0,<br>可以在鱼类图鉴和钓鱼笔记中，确认需要“传承录”才能钓起的鱼类。<br><br>积极获得“传承录”，钓起珍贵的鱼类吧！,,
1766,0,0,0,0,,,
1767,1,0,152801,0,<br>通过刺鱼捕捉特定的鱼类后，生态平衡会受到影响，从而出现一种名为{{color|id=506|“鱼影”}}的特殊渔场。,,
1768,1,0,152802,0,<br>发动{{color|id=506|“海洋之相”}}后，会自动将“鱼影”出现的位置表示在导向地图上。<br><br>捕捉潜入在“鱼影”之中的珍贵鱼类吧！,,
1769,0,0,0,0,,,
1770,1,0,152811,0,<br>可以使用快捷指令中的{{color|id=506|“重要物品”}}了。<br><br>在任务中获得的重要物品会追加至这里。<br><br>既有能了解故事背景的物品，也有使用后能发挥效果的物品。如果获得了新的“重要物品”，请务必使用一下看看！,,
1771,1,0,152812,0,<br>可以使用快捷指令中的{{color|id=506|“重要物品”}}了。<br><br>在任务中获得的重要物品会追加至这里。<br><br>既有能了解故事背景的物品，也有使用后能发挥效果的物品。如果获得了新的“重要物品”，请务必使用一下看看！,,
1772,0,0,0,0,,,
1773,0,0,0,0,,,
1774,0,0,0,0,,,
1775,0,0,0,0,,,
1776,0,0,0,0,,,
1777,0,0,0,0,,,
1778,0,0,0,0,,,
1779,0,0,0,0,,,
1780,1,0,151971,0,<br>只有在能工巧匠职业下才能够接受及完成鸟人族的蛮族任务。<br><br>在任务中需要装备“长风护手”，并在特定的状态下才能够进行制作。,,
1781,1,0,151972,0,<br>完成任务时的经验值会算到提交任务时的职业中。<br><br>在接受任务时可以看到当前职业能够获得多少经验值，接受任务之后也可以在日志里随时进行查看。,,
1790,1,0,151981,0,<br>接受鸟人族的“供应任务”之后，交纳指定的物品会获得相应的“贡献值”，达到目标贡献值时便会完成这次的任务。<br><br>指定的物品可以在“任务情报”中进行查看。,,
1791,1,0,151982,0,<br>交纳任何物品都可以满足任务的要求，左侧的图标表示交纳物品时会获得经验值的职业，针对自己的需要交纳相应职业的物品，也是提升等级的一种好方法。,,
1792,1,0,151983,0,"<br>与其他蛮族日常不同，放弃鸟人族的供应任务之后，在下一次日常更新之前无法再次接受。<br><br>另外，供应任务所指定的物品会在每天的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点更新。过了时间就会更换指定物品，一定要注意。",,
1800,1,0,151991,0,<br>在雇员达到50级之后，可以提高装备去探索更加珍贵的物品。<br><br>在完成每次的自由探索之后，消息栏里会显示出当前的装备是否达到探索珍贵物品的要求。,,
1810,1,0,152001,0,<br>通过{{color|id=506|“变身”}}可以改变外表形态。<br><br>“变身”状态下有专门的状态图标，右键点击该图标可以解除变身的状态。,,
1811,1,0,152001,0,<br>离开所在区域或退出游戏后，变身状态会自动解除。,,
1820,1,0,152011,0,<br>可以对“上古武器·新星”进行绝灵化，提高{{color|id=506|“灵魂的安定度”}}了。<br><br>装备上绝灵化的“上古武器·新星”，通过挑战各种任务，可以逐渐提高灵魂的安定度。,,
1821,1,0,152012,0,<br>在装备“上古武器·新星”的状态下使用{{color|id=506|“黄道透镜”}}，可以查看灵魂的安定度。<br><br>{{color|id=500|※黄道透镜如若遗失，可从林场水车的德雷克处再度领取。}},,
1822,1,0,152013,0,<br>另外，有一部分任务会有一段时间可以让灵魂安定度更容易提高。<br><br>和其他玩家共享相关情报，更加有效地提高安定度吧。,,
